name,detail,cover,price,kind
饮食术（风靡日本的科学饮食教科书，畅销日本80万册，资深医学博士亲授正确饮食术，送给每个人的控糖、减脂健康忠告）,http://product.dangdang.com/29133297.html,http://img3m7.ddimg.cn/72/15/29133297-1_l_21.jpg,28.30,保健/养生
智慧宫丛书005・洞穴奇案（全新译文修订本，精装典藏版）,http://product.dangdang.com/29115467.html,http://img3m7.ddimg.cn/62/19/29115467-1_l_13.jpg,28.00,法律
稻盛和夫自传（平装版）,http://product.dangdang.com/28555573.html,http://img3m3.ddimg.cn/13/9/28555573-1_l_15.jpg,25.20,传记
彩乌鸦系列10周年版（虹之辑）,http://product.dangdang.com/26489791.html,http://img3m1.ddimg.cn/64/11/26489791-1_l_3.jpg,80.70,童书
三毛流浪记（彩图注音读物）,http://product.dangdang.com/25106955.html,http://img3m5.ddimg.cn/60/13/25106955-1_l_9.jpg,18.80,童书
天星童书・全球精选绘本：我的小影子,http://product.dangdang.com/23654914.html,http://img3m4.ddimg.cn/52/0/23654914-1_l_8.jpg,6.60,童书
全球通史:从史前史到21世纪（第7版修订版上下册，赠送全球通史主题笔记本）,http://product.dangdang.com/9231298.html,http://img3m8.ddimg.cn/43/20/9231298-1_l_21.jpg,59.60,历史
半小时漫画中国史：经济篇（透过经济看历史，一不小心看透历史发展的规律！桓公称霸靠贸易战？武帝打仗靠抢饭碗？混子哥新作！）,http://product.dangdang.com/29134208.html,http://img3m8.ddimg.cn/92/1/29134208-1_l_6.jpg,24.90,历史
趣味物理学:趣味科学系列（深受全世界青少年喜爱。人大附中、清华附中、北大附中等名校教师推荐）,http://product.dangdang.com/29139163.html,http://img3m3.ddimg.cn/97/35/29139163-1_l_14.jpg,34.40,童书
长津湖（全景式刻画长津湖战役的史诗力作）,http://product.dangdang.com/29301864.html,http://img3m4.ddimg.cn/42/10/29301864-1_l_6.jpg,24.50,小说
东野圭吾：我的老师是侦探,http://product.dangdang.com/27914493.html,http://img3m3.ddimg.cn/57/28/27914493-1_l_3.jpg,19.75,童书
小熊很忙 小达人点读版 第1辑（套装共4册）深海潜水员+小小宇航员+动物管理员+圣诞小帮手,http://product.dangdang.com/27859153.html,http://img3m3.ddimg.cn/58/3/27859153-1_l_26.jpg,89.00,童书
海蒂怀孕大百科（全新第5版，  百万育儿大V大J小D、年糕妈妈推荐！）,http://product.dangdang.com/27380294.html,http://img3m4.ddimg.cn/62/35/27380294-1_l_5.jpg,34.00,孕产/胎教
五味太郎创意经典绘本（全8册）,http://product.dangdang.com/26436101.html,http://img3m1.ddimg.cn/32/8/26436101-1_l_3.jpg,144.30,童书
人间失格（日本小说家太宰治代表作，一个对村上春树影响至深的绝望凄美故事）,http://product.dangdang.com/23761145.html,http://img3m5.ddimg.cn/56/4/23761145-1_l_13.jpg,8.80,小说
啊2.0（大冰作品！狂销100万册！新增10万字并包含旧书全文。）,http://product.dangdang.com/28996999.html,http://img3m9.ddimg.cn/97/25/28996999-1_l_39.jpg,39.60,小说
你就是孩子最好的玩具,http://product.dangdang.com/28517345.html,http://img3m5.ddimg.cn/98/2/28517345-1_l_13.jpg,16.20,亲子/家教
活着,http://product.dangdang.com/25137790.html,http://img3m0.ddimg.cn/7/27/25137790-1_l_6.jpg,17.50,小说
平凡的世界：全三册（故事里的中国推荐）,http://product.dangdang.com/25090502.html,http://img3m2.ddimg.cn/41/25/25090502-1_l_7.jpg,74.50,小说
非暴力沟通,http://product.dangdang.com/25334272.html,http://img3m2.ddimg.cn/73/2/25334272-1_l_1.jpg,29.00,成功/励志
追风筝的人（2018年新版）,http://product.dangdang.com/25238195.html,http://img3m5.ddimg.cn/26/14/25238195-1_l_3.jpg,21.60,小说
东野圭吾：沉默的巡游 （2020年全新力作 中文简体版初次上市）,http://product.dangdang.com/28522094.html,http://img3m4.ddimg.cn/95/15/28522094-1_l_5.jpg,34.80,小说
童年（小学语文“快乐读书吧”・六年级上阅读，高尔基自传体三部曲之一，北师大教授郑海凌翻译）,http://product.dangdang.com/25126132.html,http://img3m2.ddimg.cn/31/24/25126132-1_l_15.jpg,20.00,中小学教辅
小王子（原版精美插图，傅雷翻译出版奖得主郑克鲁法文直译。揭秘作者传奇人生，展示与《小王子》有关的钱币、纪念章、邮票等）,http://product.dangdang.com/25289386.html,http://img3m6.ddimg.cn/34/34/25289386-1_l_24.jpg,22.10,中小学教辅
细菌世界历险记 又名:灰尘的旅行 快乐读书吧 四年级下册推荐阅读(中小学生课外阅读指导丛书)无障碍阅读 高士其科普童话 菌儿自传 250000多名读者热评！,http://product.dangdang.com/24040247.html,http://img3m7.ddimg.cn/77/15/24040247-1_l_32.jpg,18.00,中小学教辅
一看就会的思维导图启蒙绘本（歪歪兔童书馆出品）,http://product.dangdang.com/27854383.html,http://img3m3.ddimg.cn/40/6/27854383-1_l_161.jpg,64.00,童书
夏洛的网（新）,http://product.dangdang.com/23546266.html,http://img3m6.ddimg.cn/7/21/23546266-1_l_12.jpg,20.50,童书
我的第一本地理启蒙书,http://product.dangdang.com/23967348.html,http://img3m8.ddimg.cn/42/6/23967348-1_l_18.jpg,24.90,童书
任溶溶系列：没头脑和不高兴(注音版）,http://product.dangdang.com/25278440.html,http://img3m0.ddimg.cn/77/3/25278440-1_l_8.jpg,9.00,童书
海底两万里（语文教材“名著导读”经典・七年级下。翻译家陈筱卿先生译本）,http://product.dangdang.com/25126138.html,http://img3m8.ddimg.cn/37/30/25126138-1_l_17.jpg,20.00,中小学教辅
稻草人（手绘精美插图）,http://product.dangdang.com/26315049.html,http://img3m9.ddimg.cn/57/20/26315049-1_l_28.jpg,17.60,中小学教辅
一个人就一个人（刘同全新作品。很少有人像他一样时刻记录生活，细碎、日常、温暖。）,http://product.dangdang.com/28984488.html,http://img3m8.ddimg.cn/60/20/28984488-1_l_21.jpg,27.40,成功/励志
红星照耀中国  青少版 八年级上册 人民文学出版社 团购电话4001066666转6,http://product.dangdang.com/25100818.html,http://img3m8.ddimg.cn/61/18/25100818-1_l_10.jpg,28.10,中小学教辅
十万个为什么 快乐读书吧 四年级下册推荐阅读(中小学生课外阅读指导丛书)无障碍阅读 13万读者热评！,http://product.dangdang.com/26509614.html,http://img3m4.ddimg.cn/87/2/26509614-1_l_28.jpg,18.50,中小学教辅
福尔摩斯探案集(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 290000多名读者热评！,http://product.dangdang.com/23453874.html,http://img3m4.ddimg.cn/81/18/23453874-1_l_21.jpg,14.10,中小学教辅
居里夫人的故事 小学生儿童文学三四五六年级8-9-10-12岁课外阅读书籍青少年世界名著童话故事书彩图美绘版,http://product.dangdang.com/28495389.html,http://img3m9.ddimg.cn/21/24/28495389-1_l_15.jpg,16.10,中小学教辅
吹牛大王历险记（德国原版精美插图本，充满欢乐的百年童话，未删节全译，详细注释本）,http://product.dangdang.com/25190560.html,http://img3m0.ddimg.cn/10/35/25190560-1_l_15.jpg,16.20,中小学教辅
汤姆・索亚历险记（深受儿童欢迎的冒险小说，小学语文“快乐读书吧”・六年级下阅读）,http://product.dangdang.com/25061586.html,http://img3m6.ddimg.cn/33/6/25061586-1_l_17.jpg,19.20,中小学教辅
爱的教育（语文教材“快乐读书吧”六年级上阅读，夏�D尊先生经典译本）,http://product.dangdang.com/23643237.html,http://img3m7.ddimg.cn/57/15/23643237-1_l_16.jpg,16.00,中小学教辅
乌丢丢的奇遇（师生家长共读本）精美插图版 曹文轩推荐儿童文学经典 中小学生课外阅读经典 45万多名读者热评！,http://product.dangdang.com/25257593.html,http://img3m3.ddimg.cn/20/24/25257593-1_l_18.jpg,14.90,中小学教辅
乌丢丢的奇遇（师生家长共读本）精美插图版 曹文轩推荐儿童文学经典 中小学生课外阅读经典 45万多名读者热评！,http://product.dangdang.com/25257593.html,http://img3m3.ddimg.cn/20/24/25257593-1_l_18.jpg,14.90,中小学教辅
丁香医生366条健康辟谣，享受健康一整年,http://product.dangdang.com/27907090.html,http://img3m0.ddimg.cn/79/25/27907090-1_l_6.jpg,38.20,保健/养生
乖，摸摸头2.0（大冰作品！升级版乖，摸摸头2.0！热销500万册！）,http://product.dangdang.com/28470463.html,http://img3m3.ddimg.cn/43/36/28470463-1_l_23.jpg,21.80,小说
DK幼儿百科全书――那些重要的事,http://product.dangdang.com/25233424.html,http://img3m4.ddimg.cn/7/16/25233424-1_l_6.jpg,69.00,童书
宫西达也超级绘本（加法超人与算术星人+狐狸爸爸笑了等全11册）,http://product.dangdang.com/26912902.html,http://img3m2.ddimg.cn/49/27/26912902-1_l_3.jpg,93.00,童书
资治通鉴少年简读版(套装全4册）附赠音频，扫码畅听！四册盒装，精华简读；史家打造，全彩插图！,http://product.dangdang.com/27868330.html,http://img3m0.ddimg.cn/28/4/27868330-1_l_8.jpg,78.00,童书
东野圭吾：祈念守护人（东野圭吾2020年全新长篇，全球同步发售）,http://product.dangdang.com/28549356.html,http://img3m6.ddimg.cn/33/8/28549356-1_l_26.jpg,29.50,小说
尼尔斯骑鹅旅行记 快乐读书吧 六年级下册推荐阅读(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 130000多名读者热评！,http://product.dangdang.com/23379456.html,http://img3m6.ddimg.cn/12/7/23379456-1_l_28.jpg,13.30,中小学教辅
小王子（舒朗大开本）,http://product.dangdang.com/25067469.html,http://img3m9.ddimg.cn/75/6/25067469-1_l_34.jpg,11.20,童书
半小时漫画唐诗系列（全2册）（看起来都是笑点，实际上全是考点！唐诗系列完结篇！漫画科普开创者二混子新作！全网粉丝700万！）,http://product.dangdang.com/27947123.html,http://img3m3.ddimg.cn/17/24/27947123-1_l_12.jpg,49.90,文学
东野圭吾：解忧杂货店（胡歌、王俊凯、刘昊然倾情推荐，东野圭吾长篇小说代表作，这家店帮你找回内心流失的东西）,http://product.dangdang.com/23464478.html,http://img3m8.ddimg.cn/92/3/23464478-1_l_10.jpg,29.60,小说
了不起的我：自我发展的心理学（陈海贤重磅新作，得到付费用户亲测有效 ）,http://product.dangdang.com/28469677.html,http://img3m7.ddimg.cn/49/27/28469677-1_l_29.jpg,69.00,心理学
活着（精装版，余华代表作，易烊千玺推荐阅读版本）,http://product.dangdang.com/25092039.html,http://img3m9.ddimg.cn/93/8/25092039-1_l_4.jpg,27.70,小说
尼尔斯骑鹅旅行记（又译《尼尔斯骑鹅历险记》《骑鹅旅行记》，翻译家石琴娥译本）,http://product.dangdang.com/26315048.html,http://img3m8.ddimg.cn/56/19/26315048-1_l_42.jpg,22.10,中小学教辅
蛤蟆先生去看心理医生（年销200万册！英国经典心理咨询入门书，知名心理学家李松蔚强烈推荐）,http://product.dangdang.com/28992419.html,http://img3m9.ddimg.cn/71/33/28992419-1_l_45.jpg,19.00,心理学
城南旧事（少年儿童读本，林海音怀念童年的短篇小说集）,http://product.dangdang.com/23696692.html,http://img3m2.ddimg.cn/52/5/23696692-1_l_16.jpg,17.00,中小学教辅
妈妈知道怎么办：一学就通的养育法 俞敏洪、马东、凯叔、王芳 强力推荐,http://product.dangdang.com/28528380.html,http://img3m0.ddimg.cn/45/11/28528380-1_l_15.jpg,83.20,亲子/家教
骆驼祥子（语文教材”名著导读“经典・七年级下。疑难字词、北京土话等都做了注释，助力无障碍阅读）,http://product.dangdang.com/25126136.html,http://img3m6.ddimg.cn/35/28/25126136-1_l_13.jpg,17.60,中小学教辅
爱上阅读的秘密：儿童分级阅读启蒙（大J小D新书。精装书+豪华手账珍藏套装）,http://product.dangdang.com/28492400.html,http://img3m0.ddimg.cn/2/32/28492400-1_l_15.jpg,54.40,育儿/早教
快乐读书吧 小鲤鱼跳龙门 一只想飞的猫 孤独的小螃蟹 小狗的小房子“歪脑袋”木头桩 全彩注音小学二年级上推荐阅读（有声）套装5册 二年级课外阅读,http://product.dangdang.com/27883695.html,http://img3m5.ddimg.cn/48/14/27883695-1_l_18.jpg,98.10,中小学教辅
昆虫记（语文教材“名著导读”经典・八年级上。内容更丰富版本：33张彩色照片图+系统分类目录+昆虫谱系表+大量详注+颠覆性纠错，帮你构筑系统的知识体系）,http://product.dangdang.com/25126137.html,http://img3m7.ddimg.cn/36/29/25126137-1_l_9.jpg,33.60,中小学教辅
作家榜经典：人间失格（全新未删节插图珍藏版！译自日语原版《人间失格》！读经典名著，认准作家榜！）,http://product.dangdang.com/27861529.html,http://img3m9.ddimg.cn/58/11/27861529-1_l_115.jpg,19.90,小说
论语（国学启蒙经典系列。全文注音+详尽注释+精准翻译，无需古文基础，也能轻松读懂）,http://product.dangdang.com/26487781.html,http://img3m1.ddimg.cn/34/36/26487781-1_l_16.jpg,32.30,中小学教辅
朝花夕拾（语文教材“名著导读经典”・七年级上。收录《朝花夕拾》+《野草》）,http://product.dangdang.com/23643238.html,http://img3m8.ddimg.cn/58/16/23643238-1_l_12.jpg,14.40,中小学教辅
人生（茅盾文学奖得主路遥代表作，全新精装版）,http://product.dangdang.com/28504153.html,http://img3m3.ddimg.cn/73/19/28504153-1_l_3.jpg,22.50,小说
安徒生童话（小学语文“快乐读书吧”・三年级上阅读，叶君健先生翻译）,http://product.dangdang.com/23696382.html,http://img3m2.ddimg.cn/39/28/23696382-1_l_13.jpg,16.00,中小学教辅
半小时漫画经济学：生活常识篇+金融危机篇（共2册）（用特别有趣的方式，讲清楚特别艰深的经济学原理。漫画科普开创者二混子新作！）,http://product.dangdang.com/27948233.html,http://img3m3.ddimg.cn/38/24/27948233-1_l_6.jpg,50.90,经济
爷爷的爷爷从哪里来 又名:人类起源的演化过程 快乐读书吧 四年级下册推荐阅读(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版,http://product.dangdang.com/24040248.html,http://img3m8.ddimg.cn/78/16/24040248-1_l_29.jpg,18.00,中小学教辅
半小时漫画宋词（别光笑！有考点！漫画科普开创者二混子新作！全网粉丝700万！）,http://product.dangdang.com/28527668.html,http://img3m8.ddimg.cn/26/2/28527668-1_l_8.jpg,39.50,文学
胡桃夹子 小学生儿童文学三四五六年级8-9-10-12岁课外阅读书籍青少年世界名著童话故事书彩图美绘版,http://product.dangdang.com/28495390.html,http://img3m0.ddimg.cn/22/25/28495390-1_l_14.jpg,16.10,中小学教辅
沉默的大多数（手稿珍藏版）,http://product.dangdang.com/24516876.html,http://img3m6.ddimg.cn/21/10/24516876-1_l_5.jpg,26.20,文学
局外人（如果你在人群中感到格格不入，一定要读《局外人》！全新精装插图珍藏版！诺奖作品，人生之书，耐人回味。）【读客经典文库】,http://product.dangdang.com/26516153.html,http://img3m3.ddimg.cn/92/29/26516153-1_l_17.jpg,22.50,小说
神奇的逻辑思维游戏书,http://product.dangdang.com/25338790.html,http://img3m0.ddimg.cn/37/6/25338790-1_l_2.jpg,21.20,童书
宝葫芦的秘密（手绘精美插图）,http://product.dangdang.com/26315050.html,http://img3m0.ddimg.cn/58/21/26315050-1_l_39.jpg,20.30,中小学教辅
假如给我三天光明（中小学生阅读指导目录5-6年级。海伦・凯勒在逆境中创造奇迹的伟大自传，她被《时代周刊》评为20世纪美国十大英雄偶像之一）,http://product.dangdang.com/23643240.html,http://img3m0.ddimg.cn/60/18/23643240-1_l_16.jpg,15.30,中小学教辅
小猪唏哩呼噜(注音版上、下),http://product.dangdang.com/23504059.html,http://img3m9.ddimg.cn/73/31/23504059-1_l_13.jpg,17.70,童书
穿过地平线 又名:看看我们的地球 快乐读书吧 四年级下册推荐阅读(中小学生课外阅读指导丛书)无障碍阅读 近8万读者热评！,http://product.dangdang.com/28504960.html,http://img3m0.ddimg.cn/88/12/28504960-1_l_21.jpg,21.10,中小学教辅
中国民间故事 快乐读书吧 五年级上册推荐阅读(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 75000多名读者热评！,http://product.dangdang.com/27898032.html,http://img3m2.ddimg.cn/30/32/27898032-1_l_14.jpg,18.50,中小学教辅
漫长的告别（怪不得村上春树读了12遍！每每陷入困境，村上春树便打开《漫长的告别》！全新精装插图珍藏版！）（读客经典文库）,http://product.dangdang.com/25336319.html,http://img3m9.ddimg.cn/41/14/25336319-1_l_21.jpg,34.50,小说
笑背古诗：漫画版（全4册 ），中国诗词大会点评嘉宾推荐 含小学生必背古诗词75首+80首 适合小学生的国学经典儿童诗歌 当当首发独家,http://product.dangdang.com/27871865.html,http://img3m5.ddimg.cn/98/24/27871865-1_l_41.jpg,68.60,童书
把坏脾气收起来,http://product.dangdang.com/25102405.html,http://img3m5.ddimg.cn/64/14/25102405-1_l_6.jpg,18.00,童书
金奖图书 小学生必背古诗词75+80首 含统编小学教材古诗词129首 超40万读者热评 名家编著 著名画家绘图 著名播音员朗读 彩图注音1-6年级适用 团购电话：4001066666转6,http://product.dangdang.com/23435948.html,http://img3m8.ddimg.cn/74/0/23435948-1_l_96.jpg,25.20,中小学教辅
你好！数学（超值礼品盒装，共30册）,http://product.dangdang.com/22732944.html,http://img3m4.ddimg.cn/69/33/22732944-1_l_23.jpg,108.00,童书
呼兰河传（《呼兰河传》和《生死场》的合编本，萧红的主要作品）,http://product.dangdang.com/23618525.html,http://img3m5.ddimg.cn/95/19/23618525-1_l_11.jpg,24.50,中小学教辅
漫画万物由来（全6册，桂冠童书奖，其中《豆腐》被评为第五届中国童书榜年度100佳童书）,http://product.dangdang.com/24103914.html,http://img3m4.ddimg.cn/87/5/24103914-1_l_31.jpg,40.00,童书
明朝那些事儿全集 增补版（新版全套9册）,http://product.dangdang.com/25102973.html,http://img3m3.ddimg.cn/38/27/25102973-1_l_4.jpg,178.20,历史
青铜葵花正版曹文轩纯美小说7-8-9-10-12岁草房子系列儿童文学校园青少年版四五六年级下册小学生课外阅读书籍全套原版完整版,http://product.dangdang.com/23949032.html,http://img3m2.ddimg.cn/41/5/23949032-1_l_12.jpg,10.90,童书
大林和小林（2020版中小学生阅读指导目录・5-6年级阅读。《宝葫芦的秘密》作者张天翼代表作之一）,http://product.dangdang.com/24198401.html,http://img3m1.ddimg.cn/29/31/24198401-1_l_23.jpg,14.40,中小学教辅
挪威的森林（2018年新版，村上春树的残酷青春物语，现象级的超级畅销书，三十周年纪念版）,http://product.dangdang.com/25239529.html,http://img3m9.ddimg.cn/73/16/25239529-1_l_9.jpg,31.00,小说
语言表达第一课（全4册）,http://product.dangdang.com/28536143.html,http://img3m3.ddimg.cn/86/4/28536143-1_l_29.jpg,54.00,童书
稻草人 快乐读书吧 三年级上册推荐阅读(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 300000多名读者热评！,http://product.dangdang.com/22854397.html,http://img3m7.ddimg.cn/49/15/22854397-1_l_49.jpg,12.50,中小学教辅
朝花夕拾(语文教材“名著导读”经典・七年级上。大语文理念打造：思维导图+详细注释+知识拓展+彩色插图),http://product.dangdang.com/28535531.html,http://img3m1.ddimg.cn/68/21/28535531-1_l_36.jpg,20.80,中小学教辅
浮生六记（畅销300万册，120万+当当网读者五星好评，李现推荐版本，沈复给芸娘的绝美情书）【果麦经典】,http://product.dangdang.com/23751637.html,http://img3m7.ddimg.cn/52/5/23751637-1_l_41.jpg,16.00,文学
爱丽丝漫游奇境记（经典插图本，语文教材“快乐读书吧”六年级下阅读。哈利波特系列译者马爱农翻译）,http://product.dangdang.com/24041686.html,http://img3m6.ddimg.cn/31/11/24041686-1_l_11.jpg,15.30,中小学教辅
一只特立独行的猪,http://product.dangdang.com/24516890.html,http://img3m0.ddimg.cn/35/24/24516890-1_l_7.jpg,26.20,文学
幽微的人性,http://product.dangdang.com/26918687.html,http://img3m7.ddimg.cn/92/3/26918687-1_l_6.jpg,19.90,心理学
小英雄雨来 （新版本，手绘精美插图）,http://product.dangdang.com/27869317.html,http://img3m7.ddimg.cn/25/29/27869317-1_l_12.jpg,13.20,童书
克雷洛夫寓言 快乐读书吧 三年级下册推荐阅读(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 12万多名读者热评！,http://product.dangdang.com/23197945.html,http://img3m5.ddimg.cn/67/18/23197945-1_l_28.jpg,12.50,中小学教辅
家人闲坐，灯火可亲 汪曾祺散文集（愿你有家可回，有人可等。三餐有味，四季有景）,http://product.dangdang.com/28530739.html,http://img3m9.ddimg.cn/28/2/28530739-1_l_26.jpg,19.60,文学
神笔马良（小学语文“快乐读书吧”二年级下阅读。生词、疑难点增加注音注释，阅读无障碍）,http://product.dangdang.com/25203392.html,http://img3m2.ddimg.cn/71/28/25203392-1_l_20.jpg,17.90,中小学教辅
半小时漫画经济学3：金融危机（完结篇）（用特别有趣的方式，讲清楚特别艰深的经济学原理。漫画科普开创者二混子新作！）,http://product.dangdang.com/28522972.html,http://img3m2.ddimg.cn/82/5/28522972-1_l_9.jpg,28.70,经济
地球的故事 快乐读书吧 四年级下册推荐阅读(中小学生课外阅读指导丛书)无障碍阅读 7万多名读者热评！,http://product.dangdang.com/26440479.html,http://img3m9.ddimg.cn/54/20/26440479-1_l_20.jpg,18.50,中小学教辅
半小时漫画科学史（漫画式科普开创者二混子新作！从地心说到相对论，半小时读懂人类如何从蒙昧走向理性。）（随机专享签章版）,http://product.dangdang.com/28556588.html,http://img3m8.ddimg.cn/38/25/28556588-1_l_11.jpg,30.20,科普读物
傅雷家书（八年级下册，央视《读书》栏目版本！课外阅读）,http://product.dangdang.com/25187947.html,http://img3m7.ddimg.cn/70/12/25187947-1_l_19.jpg,17.60,中小学教辅
红星照耀中国（未删减版） 八年级上 人教版名著阅读课程化丛书 教材推荐书目 人民教育出版社 团购电话4001066666转6,http://product.dangdang.com/25278830.html,http://img3m0.ddimg.cn/71/23/25278830-1_l_9.jpg,37.20,中小学教辅
中华上下五千年(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 近30万多名读者热评！,http://product.dangdang.com/23197946.html,http://img3m6.ddimg.cn/68/19/23197946-1_l_27.jpg,12.50,中小学教辅
下雨的书店（全2册）,http://product.dangdang.com/26510206.html,http://img3m6.ddimg.cn/85/2/26510206-1_l_15.jpg,31.50,童书
果麦经典：人性的弱点（薛之谦推荐，畅销200万册，全译本忠实还原卡耐基手稿，改变股神巴菲特一生的社交心理宝典）,http://product.dangdang.com/23566280.html,http://img3m0.ddimg.cn/23/18/23566280-1_l_19.jpg,16.00,成功/励志
森林报 春/夏/秋/冬（精美插图）,http://product.dangdang.com/26491814.html,http://img3m4.ddimg.cn/8/36/26491814-1_l_30.jpg,77.50,中小学教辅
信谊世界精选图画书・逃家小兔,http://product.dangdang.com/25227340.html,http://img3m0.ddimg.cn/61/0/25227340-1_l_13.jpg,19.90,童书
信谊世界精选图画书・爷爷一定有办法,http://product.dangdang.com/25227339.html,http://img3m9.ddimg.cn/60/36/25227339-1_l_4.jpg,30.60,童书
作家榜经典：夜航船（读过《夜航船》，灵魂才有趣！贾平凹题名版！年轻人要熟知的4248个文化常识！白话全译本！）,http://product.dangdang.com/25536407.html,http://img3m7.ddimg.cn/50/6/25536407-1_l_53.jpg,49.90,文学
鲜衣怒马少年时-唐宋诗人的诗酒江湖（当当专享印章版，附赠精美海报“唐诗江湖关系谱”“千里江山图”）,http://product.dangdang.com/28521031.html,http://img3m1.ddimg.cn/22/25/28521031-1_l_18.jpg,24.50,文学
泰戈尔诗集：新月集・飞鸟集（泰戈尔诗选+《泰戈尔传》。语文教材“名著导读”经典・九年级上）,http://product.dangdang.com/25251934.html,http://img3m4.ddimg.cn/4/26/25251934-1_l_16.jpg,16.80,中小学教辅
你就是孩子最好的玩具（升级版）,http://product.dangdang.com/27921830.html,http://img3m0.ddimg.cn/68/2/27921830-1_l_10.jpg,17.10,亲子/家教
希腊神话故事（小学语文“快乐读书吧”・四年级上阅读。了解西方文化的基础课，也较适合中学生阅读）,http://product.dangdang.com/24229885.html,http://img3m5.ddimg.cn/31/28/24229885-1_l_16.jpg,21.40,中小学教辅
一级建造师 2020教材 2020版一级建造师 建筑工程管理与实务,http://product.dangdang.com/28546799.html,http://img3m9.ddimg.cn/50/4/28546799-1_l_4.jpg,70.20,考试
世界博物馆奇妙之旅（全5册，为孩子打造的博物通识启蒙绘本）,http://product.dangdang.com/27907881.html,http://img3m1.ddimg.cn/78/2/27907881-1_l_22.jpg,53.00,童书
罗尔德・达尔作品典藏 了不起的狐狸爸爸,http://product.dangdang.com/25110012.html,http://img3m2.ddimg.cn/48/36/25110012-1_l_26.jpg,7.50,童书
西游记 ( 青少版，依据原著改写成现代白虎文，适合小学高年级和初中生阅读),http://product.dangdang.com/23845428.html,http://img3m8.ddimg.cn/90/1/23845428-1_l_23.jpg,20.80,中小学教辅
绿野仙踪（原版插图本，影响孩子成长的经典童话，儿童文学翻译家张炽恒未删节全译）,http://product.dangdang.com/24080100.html,http://img3m0.ddimg.cn/33/19/24080100-1_l_16.jpg,17.00,中小学教辅
孙子兵法・三十六计（少年儿童版：完整原文+详细注释+准确翻译+历史故事，一本少年儿童容易读懂的兵书）,http://product.dangdang.com/25126133.html,http://img3m3.ddimg.cn/32/25/25126133-1_l_19.jpg,20.00,中小学教辅
樊登讲论语：学而（樊登重磅新作！）,http://product.dangdang.com/29140893.html,http://img3m3.ddimg.cn/45/26/29140893-1_l_8.jpg,49.60,文化
鲁滨孙漂流记(语文教材“快乐读书吧”六年级下阅读，也译《鲁滨逊漂流记》),http://product.dangdang.com/24187625.html,http://img3m5.ddimg.cn/44/22/24187625-1_l_13.jpg,22.10,中小学教辅
你有多自律，就有多自由,http://product.dangdang.com/25311748.html,http://img3m8.ddimg.cn/22/11/25311748-1_l_2.jpg,18.00,成功/励志
列那狐的故事（舒朗大开本，与《伊索寓言》同入世界四大寓言名单）,http://product.dangdang.com/24194333.html,http://img3m3.ddimg.cn/20/33/24194333-1_l_30.jpg,9.80,童书
父母的语言：3000万词汇塑造更强大的学习型大脑 团购电话:4001066666转6,http://product.dangdang.com/25160409.html,http://img3m9.ddimg.cn/54/2/25160409-1_l_6.jpg,36.70,亲子/家教
汤姆・索亚历险记（精美插图）,http://product.dangdang.com/26444897.html,http://img3m7.ddimg.cn/17/35/26444897-1_l_37.jpg,22.10,中小学教辅
秘密花园（深受孩子们喜欢的经典童话，翻译文化终身成就奖获得者李文俊倾情翻译）,http://product.dangdang.com/24041685.html,http://img3m5.ddimg.cn/30/10/24041685-1_l_11.jpg,19.60,中小学教辅
地图 人文版（升级版）手绘世界地图 儿童百科绘本,http://product.dangdang.com/25536535.html,http://img3m5.ddimg.cn/79/23/25536535-1_l_30.jpg,84.00,童书
俗世奇人（足本）（《语文》推荐阅读丛书）入选中小学生阅读指导目录 人民文学出版社,http://product.dangdang.com/25267185.html,http://img3m5.ddimg.cn/9/33/25267185-1_l_4.jpg,25.90,中小学教辅
半小时漫画历史系列（中国史1-5完结+世界史，共6册）（签章版）,http://product.dangdang.com/29121369.html,http://img3m9.ddimg.cn/24/1/29121369-1_l_9.jpg,129.70,历史
风声（经历过大孤独、大绝望的人，会懂得《风声》给你的大坚韧和大智慧。《人生海海》作者麦家经典力作，全新修订版！）,http://product.dangdang.com/29128650.html,http://img3m0.ddimg.cn/78/30/29128650-1_l_16.jpg,29.90,小说
自卑与超越（白岩松推荐，未删节译本）,http://product.dangdang.com/25163653.html,http://img3m3.ddimg.cn/31/27/25163653-1_l_15.jpg,12.50,心理学
一读就上瘾的中国史,http://product.dangdang.com/28992111.html,http://img3m1.ddimg.cn/60/21/28992111-1_l_22.jpg,24.60,历史
银河帝国：基地（科幻经典，阿西莫夫封神之作。）,http://product.dangdang.com/23765175.html,http://img3m5.ddimg.cn/27/1/23765175-1_l_27.jpg,27.70,小说
神奇校车・阅读版（全16册）-儿童文学,http://product.dangdang.com/21085963.html,http://img3m3.ddimg.cn/52/33/21085963-1_l_29.jpg,64.00,童书
草房子（当当网定制版）,http://product.dangdang.com/23662022.html,http://img3m2.ddimg.cn/32/4/23662022-1_l_28.jpg,12.50,童书
